Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Done (Barometer: VEI_DZ656_BAR | Serial number: DZ656 | Sample Interval: 15 Minute)
DATE       : 07/04/2023
TIME       : 19:00:59
FILENAME   : C:\Repos\CSV\VEI_EA310_DYO_230407190059_EA310.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =..00-EA310  219.
  Instrument number       =          UTC+0     
                          =0
  Location                =VEI_EA310_DYO
  Sample period           =M15
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =WATER HEAD (WC)
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-EA310  219.
  Instrument number       =          UTC+0     
  Location                =VEI_EA310_DYO
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:17 21/02/23
  End date / time         =00:45:17 07/04/23
[Channel 1 from data header]
  Identification          =WATER HEAD (WC)
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Water head[cm],Temperature[°C]
2023/02/24 19:30:00,47.525,8.590
2023/02/24 19:45:00,48.225,8.580
2023/02/24 20:00:00,47.483,8.590
2023/02/24 20:15:00,46.967,8.573
2023/02/24 20:30:00,47.875,8.580
2023/02/24 20:45:00,47.317,8.573
2023/02/24 21:00:00,47.475,8.590
2023/02/24 21:15:00,47.908,8.580
2023/02/24 21:30:00,47.567,8.597
2023/02/24 21:45:00,47.342,8.597
2023/02/24 22:00:00,47.483,8.580
2023/02/24 22:15:00,47.550,8.590
2023/02/24 22:30:00,47.525,8.580
2023/02/24 22:45:00,47.258,8.590
2023/02/24 23:00:00,47.842,8.590
2023/02/24 23:15:00,47.642,8.580
2023/02/24 23:30:00,48.375,8.573
2023/02/24 23:45:00,48.108,8.597
2023/02/25 00:00:00,47.492,8.580
2023/02/25 00:15:00,47.683,8.580
2023/02/25 00:30:00,47.633,8.580
2023/02/25 00:45:00,47.458,8.573
2023/02/25 01:00:00,47.850,8.580
2023/02/25 01:15:00,47.775,8.580
2023/02/25 01:30:00,47.050,8.580
2023/02/25 01:45:00,47.392,8.590
2023/02/25 02:00:00,47.833,8.580
2023/02/25 02:15:00,47.508,8.590
2023/02/25 02:30:00,47.633,8.567
2023/02/25 02:45:00,47.383,8.580
2023/02/25 03:00:00,47.383,8.580
2023/02/25 03:15:00,47.633,8.580
2023/02/25 03:30:00,47.675,8.580
2023/02/25 03:45:00,47.967,8.573
2023/02/25 04:00:00,47.700,8.580
2023/02/25 04:15:00,47.475,8.573
2023/02/25 04:30:00,47.475,8.580
2023/02/25 04:45:00,47.325,8.580
2023/02/25 05:00:00,47.342,8.580
2023/02/25 05:15:00,47.875,8.567
2023/02/25 05:30:00,47.750,8.573
2023/02/25 05:45:00,47.633,8.557
2023/02/25 06:00:00,47.300,8.580
2023/02/25 06:15:00,47.500,8.580
2023/02/25 06:30:00,47.650,8.580
2023/02/25 06:45:00,46.908,8.573
2023/02/25 07:00:00,47.125,8.580
2023/02/25 07:15:00,47.592,8.580
2023/02/25 07:30:00,47.958,8.573
2023/02/25 07:45:00,47.758,8.573
2023/02/25 08:00:00,47.392,8.580
2023/02/25 08:15:00,47.650,8.573
2023/02/25 08:30:00,46.892,8.573
2023/02/25 08:45:00,47.033,8.573
2023/02/25 09:00:00,47.067,8.580
2023/02/25 09:15:00,47.083,8.567
2023/02/25 09:30:00,47.500,8.590
2023/02/25 09:45:00,46.742,8.580
2023/02/25 10:00:00,46.592,8.580
2023/02/25 10:15:00,46.867,8.580
2023/02/25 10:30:00,46.592,8.580
2023/02/25 10:45:00,47.217,8.580
2023/02/25 11:00:00,46.808,8.590
2023/02/25 11:15:00,46.558,8.590
2023/02/25 11:30:00,46.608,8.580
2023/02/25 11:45:00,46.733,8.590
2023/02/25 12:00:00,47.025,8.597
2023/02/25 12:15:00,47.225,8.590
2023/02/25 12:30:00,46.467,8.580
2023/02/25 12:45:00,46.758,8.580
2023/02/25 13:00:00,46.450,8.603
2023/02/25 13:15:00,46.333,8.580
2023/02/25 13:30:00,46.325,8.580
2023/02/25 13:45:00,46.625,8.580
2023/02/25 14:00:00,46.617,8.603
2023/02/25 14:15:00,46.250,8.590
2023/02/25 14:30:00,46.300,8.597
2023/02/25 14:45:00,46.933,8.580
2023/02/25 15:00:00,46.242,8.590
2023/02/25 15:15:00,46.225,8.597
2023/02/25 15:30:00,46.417,8.590
2023/02/25 15:45:00,46.592,8.603
2023/02/25 16:00:00,46.142,8.603
2023/02/25 16:15:00,46.508,8.580
2023/02/25 16:30:00,46.650,8.590
2023/02/25 16:45:00,46.108,8.580
2023/02/25 17:00:00,46.300,8.613
2023/02/25 17:15:00,46.717,8.590
2023/02/25 17:30:00,46.558,8.580
2023/02/25 17:45:00,46.358,8.603
2023/02/25 18:00:00,46.650,8.603
2023/02/25 18:15:00,46.542,8.590
2023/02/25 18:30:00,46.083,8.597
2023/02/25 18:45:00,46.383,8.597
2023/02/25 19:00:00,46.733,8.597
2023/02/25 19:15:00,46.850,8.597
2023/02/25 19:30:00,46.533,8.597
2023/02/25 19:45:00,46.142,8.597
2023/02/25 20:00:00,46.700,8.590
2023/02/25 20:15:00,46.258,8.590
2023/02/25 20:30:00,46.467,8.603
2023/02/25 20:45:00,47.142,8.603
2023/02/25 21:00:00,46.825,8.597
2023/02/25 21:15:00,46.600,8.597
2023/02/25 21:30:00,46.425,8.590
2023/02/25 21:45:00,46.642,8.603
2023/02/25 22:00:00,46.975,8.603
2023/02/25 22:15:00,46.708,8.590
2023/02/25 22:30:00,46.533,8.597
2023/02/25 22:45:00,46.583,8.590
2023/02/25 23:00:00,46.583,8.603
2023/02/25 23:15:00,46.792,8.590
2023/02/25 23:30:00,46.792,8.597
2023/02/25 23:45:00,46.333,8.603
2023/02/26 00:00:00,46.717,8.590
2023/02/26 00:15:00,46.225,8.590
2023/02/26 00:30:00,46.808,8.613
2023/02/26 00:45:00,46.483,8.590
2023/02/26 01:00:00,46.317,8.597
2023/02/26 01:15:00,46.242,8.597
2023/02/26 01:30:00,46.383,8.603
2023/02/26 01:45:00,46.475,8.590
2023/02/26 02:00:00,46.058,8.597
2023/02/26 02:15:00,45.933,8.603
2023/02/26 02:30:00,46.883,8.603
2023/02/26 02:45:00,46.467,8.597
2023/02/26 03:00:00,46.808,8.613
2023/02/26 03:15:00,46.883,8.597
2023/02/26 03:30:00,46.225,8.597
2023/02/26 03:45:00,46.175,8.603
2023/02/26 04:00:00,46.567,8.613
2023/02/26 04:15:00,45.900,8.603
2023/02/26 04:30:00,46.317,8.603
2023/02/26 04:45:00,46.367,8.603
2023/02/26 05:00:00,46.458,8.613
2023/02/26 05:15:00,46.575,8.603
2023/02/26 05:30:00,46.525,8.613
2023/02/26 05:45:00,46.592,8.613
2023/02/26 06:00:00,46.542,8.613
2023/02/26 06:15:00,45.950,8.613
2023/02/26 06:30:00,46.317,8.603
2023/02/26 06:45:00,46.142,8.613
2023/02/26 07:00:00,46.450,8.620
2023/02/26 07:15:00,46.375,8.613
2023/02/26 07:30:00,46.367,8.603
2023/02/26 07:45:00,46.483,8.613
2023/02/26 08:00:00,46.167,8.603
2023/02/26 08:15:00,46.775,8.620
2023/02/26 08:30:00,46.383,8.613
2023/02/26 08:45:00,46.517,8.627
2023/02/26 09:00:00,46.200,8.613
2023/02/26 09:15:00,45.925,8.613
2023/02/26 09:30:00,45.983,8.613
2023/02/26 09:45:00,46.292,8.627
2023/02/26 10:00:00,45.950,8.613
2023/02/26 10:15:00,46.092,8.613
2023/02/26 10:30:00,46.017,8.620
2023/02/26 10:45:00,45.950,8.620
2023/02/26 11:00:00,46.275,8.613
2023/02/26 11:15:00,45.517,8.637
2023/02/26 11:30:00,46.000,8.643
2023/02/26 11:45:00,45.633,8.620
2023/02/26 12:00:00,45.508,8.620
2023/02/26 12:15:00,46.017,8.637
2023/02/26 12:30:00,46.042,8.620
2023/02/26 12:45:00,46.233,8.627
2023/02/26 13:00:00,46.250,8.637
2023/02/26 13:15:00,45.958,8.637
2023/02/26 13:30:00,45.300,8.637
2023/02/26 13:45:00,45.667,8.637
2023/02/26 14:00:00,45.808,8.637
2023/02/26 14:15:00,46.567,8.627
2023/02/26 14:30:00,46.200,8.627
2023/02/26 14:45:00,45.758,8.643
2023/02/26 15:00:00,46.025,8.637
2023/02/26 15:15:00,45.533,8.643
2023/02/26 15:30:00,45.175,8.637
2023/02/26 15:45:00,45.142,8.637
2023/02/26 16:00:00,44.975,8.643
2023/02/26 16:15:00,45.433,8.643
2023/02/26 16:30:00,45.475,8.637
2023/02/26 16:45:00,45.525,8.637
2023/02/26 17:00:00,45.867,8.643
2023/02/26 17:15:00,45.258,8.637
2023/02/26 17:30:00,45.475,8.637
2023/02/26 17:45:00,45.792,8.637
2023/02/26 18:00:00,45.717,8.637
2023/02/26 18:15:00,46.083,8.637
2023/02/26 18:30:00,46.075,8.620
2023/02/26 18:45:00,46.075,8.627
2023/02/26 19:00:00,46.175,8.637
2023/02/26 19:15:00,45.725,8.637
2023/02/26 19:30:00,45.508,8.637
2023/02/26 19:45:00,45.975,8.643
2023/02/26 20:00:00,46.117,8.637
2023/02/26 20:15:00,46.158,8.627
2023/02/26 20:30:00,45.867,8.637
2023/02/26 20:45:00,45.550,8.637
2023/02/26 21:00:00,45.842,8.637
2023/02/26 21:15:00,45.958,8.643
2023/02/26 21:30:00,46.317,8.643
2023/02/26 21:45:00,46.025,8.637
2023/02/26 22:00:00,45.792,8.643
2023/02/26 22:15:00,45.875,8.643
2023/02/26 22:30:00,45.633,8.627
2023/02/26 22:45:00,45.850,8.637
2023/02/26 23:00:00,45.558,8.650
2023/02/26 23:15:00,45.475,8.637
2023/02/26 23:30:00,45.600,8.637
2023/02/26 23:45:00,45.525,8.643
2023/02/27 00:00:00,46.058,8.643
2023/02/27 00:15:00,46.525,8.643
2023/02/27 00:30:00,46.000,8.643
2023/02/27 00:45:00,45.833,8.650
2023/02/27 01:00:00,45.883,8.643
2023/02/27 01:15:00,45.983,8.650
2023/02/27 01:30:00,45.908,8.637
2023/02/27 01:45:00,46.125,8.650
2023/02/27 02:00:00,45.783,8.667
2023/02/27 02:15:00,45.692,8.643
2023/02/27 02:30:00,45.500,8.650
2023/02/27 02:45:00,45.692,8.650
2023/02/27 03:00:00,45.000,8.660
2023/02/27 03:15:00,45.600,8.660
2023/02/27 03:30:00,45.600,8.667
2023/02/27 03:45:00,45.675,8.643
2023/02/27 04:00:00,45.517,8.667
2023/02/27 04:15:00,45.467,8.650
2023/02/27 04:30:00,45.975,8.660
